code,region,authority,fye,maintenance_pct,year,local_authority_name,link_length_km,road_length_miles,cars_and_taxis,total_traffic,traffic_intensity,year_n,intensity_n,intensity_group,region_East of England,region_London,region_North East,region_North West,region_South East,region_South West,region_West Midlands,region_Yorkshire and the Humber
E10000014,South East,Hampshire,FYE 2008,7.0,2008,Hampshire,8827,5485,7332900000.0,9066900000.0,1653035.551504102,0.9916049382716049,0.4732029702037534,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000046,South East,Isle of Wight,FYE 2008,9.0,2008,Isle of Wight,870,541,317600000.0,396800000.0,733456.561922366,0.9916049382716049,0.20996149980034806,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000016,South East,Kent,FYE 2008,6.0,2008,Kent,9053,5625,6681300000.0,8708100000.0,1548106.6666666667,0.9916049382716049,0.44316570940796296,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000035,South East,Medway,FYE 2008,5.0,2008,Medway,834,518,640200000.0,808600000.0,1561003.861003861,0.9916049382716049,0.4468576993727899,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000042,South East,Milton Keynes,FYE 2008,2.0,2008,Milton Keynes,1192,741,1116700000.0,1382600000.0,1865856.9500674764,0.9916049382716049,0.5341258691888788,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000025,South East,Oxfordshire,FYE 2008,4.0,2008,Oxfordshire,4662,2897,3668500000.0,4607100000.0,1590300.3106662065,0.9916049382716049,0.4552441899017035,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000044,South East,Portsmouth,FYE 2008,12.0,2008,Portsmouth,453,281,585000000.0,713500000.0,2539145.9074733094,0.9916049382716049,0.7268636080475085,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000038,South East,Reading,FYE 2008,7.0,2008,Reading,386,240,305300000.0,365900000.0,1524583.3333333333,0.9916049382716049,0.43643184866776413,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000039,South East,Slough,FYE 2008,5.0,2008,Slough,310,193,435600000.0,526400000.0,2727461.1398963733,0.9916049382716049,0.7807712975924317,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000045,South East,Southampton,FYE 2008,15.0,2008,Southampton,578,359,507200000.0,618700000.0,1723398.3286908078,0.9916049382716049,0.49334523219336274,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000030,South East,Surrey,FYE 2008,5.0,2008,Surrey,5464,3395,6804300000.0,8369000000.0,2465095.729013255,0.9916049382716049,0.7056657793864539,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000037,South East,West Berkshire,FYE 2008,5.0,2008,West Berkshire,1415,879,1463800000.0,1838700000.0,2091808.8737201365,0.9916049382716049,0.5988075521075569,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000032,South East,West Sussex,FYE 2008,3.0,2008,West Sussex,4122,2561,3511800000.0,4284500000.0,1672979.3049590003,0.9916049382716049,0.4789121295520094,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000040,South East,Windsor and Maidenhead,FYE 2008,17.0,2008,Windsor and Maidenhead,696,432,969600000.0,1155900000.0,2675694.4444444445,0.9916049382716049,0.765952406357336,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000041,South East,Wokingham,FYE 2008,3.0,2008,Wokingham,740,460,872600000.0,1046400000.0,2274782.6086956523,0.9916049382716049,0.6511861683937619,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000022,South West,Bath and North East Somerset,FYE 2008,11.0,2008,Bath and North East Somerset,1066,662,611800000.0,750600000.0,1133836.8580060422,0.9916049382716049,0.32457557760736344,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000028,South West,Bournemouth,FYE 2008,4.0,2008,Bournemouth,509,316,449600000.0,541300000.0,1712974.6835443038,0.9916049382716049,0.49036132792149906,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000023,South West,"Bristol, City of",FYE 2008,5.0,2008,"Bristol, City of",1142,710,1181800000.0,1457700000.0,2053098.5915492957,0.9916049382716049,0.587726229335037,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000052,South West,Cornwall,FYE 2008,1.0,2008,Cornwall excluding Isles of Scilly,7393,4594,2410600000.0,3075000000.0,669351.3278188942,0.9916049382716049,0.19161054107125836,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E10000008,South West,Devon,FYE 2008,4.0,2008,Devon,13099,8139,3964900000.0,5025100000.0,617410.0012286522,0.9916049382716049,0.17674165939689787,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E10000013,South West,Gloucestershire,FYE 2008,4.0,2008,Gloucestershire,5526,3434,3256500000.0,4121300000.0,1200145.6027955736,0.9916049382716049,0.3435573199881238,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000024,South West,North Somerset,FYE 2008,3.0,2008,North Somerset,1144,711,1203900000.0,1485200000.0,2088888.888888889,0.9916049382716049,0.5979716683942037,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000026,South West,Plymouth,FYE 2008,3.0,2008,Plymouth,807,501,750200000.0,920800000.0,1837924.1516966068,0.9916049382716049,0.5261297416142655,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000029,South West,Poole,FYE 2008,4.0,2008,Poole,525,326,452200000.0,556300000.0,1706441.717791411,0.9916049382716049,0.488491181332277,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000066,South West,Somerset,FYE 2008,3.0,2008,Somerset,6771,4207,3216100000.0,4069300000.0,967268.8376515332,0.9916049382716049,0.2768933109428662,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000025,South West,South Gloucestershire,FYE 2008,3.0,2008,South Gloucestershire,1522,946,1911600000.0,2413900000.0,2551691.33192389,0.9916049382716049,0.7304548992977662,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000030,South West,Swindon,FYE 2008,2.0,2008,Swindon,872,542,968400000.0,1212500000.0,2237084.8708487083,0.9916049382716049,0.6403946996301862,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000027,South West,Torbay,FYE 2008,4.0,2008,Torbay,516,321,340400000.0,415900000.0,1295638.6292834892,0.9916049382716049,0.3708934433562576,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000054,South West,Wiltshire,FYE 2008,4.0,2008,Wiltshire,4722,2934,2791100000.0,3511700000.0,1196898.432174506,0.9916049382716049,0.3426277750783065,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000047,North East,County Durham,FYE 2009,4.0,2009,Durham,3667,2279,1853900000.0,2378500000.0,1043659.4997806055,0.9920987654320987,0.2987611335570967,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000005,North East,Darlington,FYE 2009,5.0,2009,Darlington,547,340,381500000.0,479300000.0,1409705.8823529412,0.9920987654320987,0.4035466811564575,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E08000037,North East,Gateshead,FYE 2009,2.0,2009,Gateshead,902,560,853200000.0,1050000000.0,1875000.0,0.9920987654320987,0.5367431863910737,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000001,North East,Hartlepool,FYE 2009,2.0,2009,Hartlepool,400,249,291000000.0,359200000.0,1442570.281124498,0.9920987654320987,0.4129545436180427,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000002,North East,Middlesbrough,FYE 2009,1.0,2009,Middlesbrough,508,316,568800000.0,686400000.0,2172151.898734177,0.9920987654320987,0.621806790107735,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E08000021,North East,Newcastle upon Tyne,FYE 2009,4.0,2009,Newcastle upon Tyne,967,601,879000000.0,1053900000.0,1753577.3710482528,0.9920987654320987,0.5019843763838514,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E08000022,North East,North Tyneside,FYE 2009,3.0,2009,North Tyneside,788,490,628200000.0,748600000.0,1527755.1020408163,0.9920987654320987,0.43733980879712414,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000057,North East,Northumberland,FYE 2009,5.0,2009,Northumberland,5200,3231,1291200000.0,1636800000.0,506592.38625812443,0.9920987654320987,0.14501867285420975,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000003,North East,Redcar and Cleveland,FYE 2009,1.0,2009,Redcar and Cleveland,675,419,434900000.0,525300000.0,1253699.2840095465,0.9920987654320987,0.3588877591869289,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E08000023,North East,South Tyneside,FYE 2009,2.0,2009,South Tyneside,553,344,368900000.0,446600000.0,1298255.8139534884,0.9920987654320987,0.37164264657713725,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000004,North East,Stockton-on-Tees,FYE 2009,2.0,2009,Stockton-on-Tees,847,526,662600000.0,816800000.0,1552851.711026616,0.9920987654320987,0.44452404019693686,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E08000024,North East,Sunderland,FYE 2009,1.0,2009,Sunderland,1144,711,844200000.0,1030200000.0,1448945.147679325,0.9920987654320987,0.4147794322513524,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000008,North West,Blackburn with Darwen,FYE 2009,4.0,2009,Blackburn with Darwen,547,340,348500000.0,423600000.0,1245882.3529411764,0.9920987654320987,0.35665006079256284,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E06000009,North West,Blackpool,FYE 2009,7.0,2009,Blackpool,460,286,284800000.0,337400000.0,1179720.2797202796,0.9920987654320987,0.3377103050598569,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000001,North West,Bolton,FYE 2009,4.0,2009,Bolton,992,616,1022400000.0,1254300000.0,2036201.2987012987,0.9920987654320987,0.5828891590392413,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000002,North West,Bury,FYE 2009,4.0,2009,Bury,689,428,807200000.0,1012300000.0,2365186.9158878503,0.9920987654320987,0.6770655795435313,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E10000006,North West,Cumbria,FYE 2009,5.0,2009,Cumbria,8115,5042,2599000000.0,3424400000.0,679174.9305831019,0.9920987654320987,0.19442267539099223,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E06000006,North West,Halton,FYE 2009,1.0,2009,Halton,578,359,495700000.0,610900000.0,1701671.3091922007,0.9920987654320987,0.48712558969924896,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000011,North West,Knowsley,FYE 2009,1.0,2009,Knowsley,579,360,677200000.0,838700000.0,2329722.222222222,0.9920987654320987,0.6669133487795459,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E10000017,North West,Lancashire,FYE 2009,3.0,2009,Lancashire,6926,4304,5419300000.0,6718900000.0,1561082.713754647,0.9920987654320987,0.44688027200036995,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000012,North West,Liverpool,FYE 2009,12.0,2009,Liverpool,1436,892,1067300000.0,1305300000.0,1463340.807174888,0.9920987654320987,0.4189003773968721,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000003,North West,Manchester,FYE 2009,6.0,2009,Manchester,1370,851,1349200000.0,1620800000.0,1904582.8437132784,0.9920987654320987,0.5452116609495666,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000004,North West,Oldham,FYE 2009,8.0,2009,Oldham,827,514,541600000.0,665400000.0,1294552.5291828795,0.9920987654320987,0.3705825330475958,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000005,North West,Rochdale,FYE 2009,8.0,2009,Rochdale,787,489,791500000.0,1019300000.0,2084458.0777096115,0.9920987654320987,0.5967032909485169,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000006,North West,Salford,FYE 2009,5.0,2009,Salford,796,495,1161600000.0,1464300000.0,2958181.8181818184,0.9920987654320987,0.8468180986746928,High,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000014,North West,Sefton,FYE 2009,8.0,2009,Sefton,987,613,567000000.0,689600000.0,1124959.2169657422,0.9920987654320987,0.3220342371595732,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000013,North West,St. Helens,FYE 2009,5.0,2009,St. Helens,733,455,630300000.0,797900000.0,1753626.3736263737,0.9920987654320987,0.5019984040104765,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000007,North West,Stockport,FYE 2009,4.0,2009,Stockport,994,618,942000000.0,1136700000.0,1839320.3883495145,0.9920987654320987,0.5265294325529523,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000008,North West,Tameside,FYE 2009,5.0,2009,Tameside,766,476,581800000.0,715700000.0,1503571.4285714286,0.9920987654320987,0.43041691708693725,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000009,North West,Trafford,FYE 2009,8.0,2009,Trafford,807,501,748200000.0,913000000.0,1822355.2894211577,0.9920987654320987,0.5216729518829544,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E06000007,North West,Warrington,FYE 2009,2.0,2009,Warrington,987,613,1246700000.0,1585500000.0,2586460.0326264272,0.9920987654320987,0.7404078930053701,High,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000010,North West,Wigan,FYE 2009,4.0,2009,Wigan,1160,721,950800000.0,1191500000.0,1652565.8807212205,0.9920987654320987,0.47306852082105544,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000015,North West,Wirral,FYE 2009,4.0,2009,Wirral,1211,752,841600000.0,1019000000.0,1355053.1914893617,0.9920987654320987,0.38790163612234335,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000016,Yorkshire and the Humber,Barnsley,FYE 2009,5.0,2009,Barnsley,1208,751,925800000.0,1188400000.0,1582423.4354194407,0.9920987654320987,0.4529893317050347,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000032,Yorkshire and the Humber,Bradford,FYE 2009,3.0,2009,Bradford,1946,1209,1229200000.0,1509000000.0,1248138.9578163773,0.9920987654320987,0.357296043347838,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000033,Yorkshire and the Humber,Calderdale,FYE 2009,6.0,2009,Calderdale,1208,751,733000000.0,936400000.0,1246870.8388814915,0.9920987654320987,0.35693302777566016,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000017,Yorkshire and the Humber,Doncaster,FYE 2009,2.0,2009,Doncaster,1667,1036,1390400000.0,1859900000.0,1795270.2702702703,0.9920987654320987,0.5139195121589488,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000011,Yorkshire and the Humber,East Riding of Yorkshire,FYE 2009,5.0,2009,East Riding of Yorkshire,3446,2141,1617100000.0,2101400000.0,981503.9701074264,0.9920987654320987,0.28096830313117294,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000010,Yorkshire and the Humber,"Kingston upon Hull, City of",FYE 2009,9.0,2009,"Kingston upon Hull, City of",746,464,561100000.0,708600000.0,1527155.1724137932,0.9920987654320987,0.43716807112266076,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000034,Yorkshire and the Humber,Kirklees,FYE 2009,5.0,2009,Kirklees,1917,1191,1273700000.0,1631000000.0,1369437.4475230898,0.9920987654320987,0.3920193168782944,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000035,Yorkshire and the Humber,Leeds,FYE 2009,5.0,2009,Leeds,3005,1867,3001600000.0,3775700000.0,2022335.297268345,0.9920987654320987,0.5789198354170404,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000012,Yorkshire and the Humber,North East Lincolnshire,FYE 2009,4.0,2009,North East Lincolnshire,636,395,460700000.0,579900000.0,1468101.2658227847,0.9920987654320987,0.42026312072666144,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000013,Yorkshire and the Humber,North Lincolnshire,FYE 2009,5.0,2009,North Lincolnshire,1424,885,739300000.0,1022300000.0,1155141.242937853,0.9920987654320987,0.3306742354486446,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000065,Yorkshire and the Humber,North Yorkshire,FYE 2009,4.0,2009,North Yorkshire,9324,5794,3792600000.0,4973700000.0,858422.5060407318,0.9920987654320987,0.24573462995312698,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000018,Yorkshire and the Humber,Rotherham,FYE 2009,5.0,2009,Rotherham,1204,748,1126000000.0,1461200000.0,1953475.935828877,0.9920987654320987,0.5592079457787072,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000019,Yorkshire and the Humber,Sheffield,FYE 2009,9.0,2009,Sheffield,1990,1237,1335700000.0,1662500000.0,1343977.3645917543,0.9920987654320987,0.3847310363245099,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000036,Yorkshire and the Humber,Wakefield,FYE 2009,3.0,2009,Wakefield,1541,958,1311900000.0,1705400000.0,1780167.0146137788,0.9920987654320987,0.5095960083904452,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000014,Yorkshire and the Humber,York,FYE 2009,3.0,2009,York,795,494,601900000.0,742900000.0,1503846.1538461538,0.9920987654320987,0.4304955607772509,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000015,East Midlands,Derby,FYE 2009,4.0,2009,Derby,755,469,894600000.0,1070300000.0,2282089.552238806,0.9920987654320987,0.6532778762124989,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000007,East Midlands,Derbyshire,FYE 2009,4.0,2009,Derbyshire,5644,3507,3793600000.0,4835700000.0,1378870.8297690335,0.9920987654320987,0.3947197454890319,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000016,East Midlands,Leicester,FYE 2009,8.0,2009,Leicester,817,508,739900000.0,897000000.0,1765748.031496063,0.9920987654320987,0.5054683865541135,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000018,East Midlands,Leicestershire,FYE 2009,2.0,2009,Leicestershire,4530,2815,3539800000.0,4585500000.0,1628952.0426287744,0.9920987654320987,0.4663087519140355,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000019,East Midlands,Lincolnshire,FYE 2009,3.0,2009,Lincolnshire,8870,5512,2775900000.0,3670800000.0,665965.1669085631,0.9920987654320987,0.19064120837971488,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000021,East Midlands,Northamptonshire,FYE 2009,4.0,2009,Northamptonshire,4496,2794,4018500000.0,5208600000.0,1864209.0193271295,0.9920987654320987,0.5336541275373985,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000018,East Midlands,Nottingham,FYE 2009,9.0,2009,Nottingham,795,494,789600000.0,976600000.0,1976923.076923077,0.9920987654320987,0.5659199954974603,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000024,East Midlands,Nottinghamshire,FYE 2009,2.0,2009,Nottinghamshire,4832,3002,3349600000.0,4318000000.0,1438374.4170552965,0.9920987654320987,0.41175342284462024,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000017,East Midlands,Rutland,FYE 2009,1.0,2009,Rutland,548,341,275200000.0,373300000.0,1094721.4076246335,0.9920987654320987,0.31337827015411585,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E08000025,West Midlands,Birmingham,FYE 2009,6.0,2009,Birmingham,2526,1570,2850700000.0,3474200000.0,2212866.2420382164,0.9920987654320987,0.6334618014980444,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000026,West Midlands,Coventry,FYE 2009,4.0,2009,Coventry,871,541,925800000.0,1112300000.0,2056007.393715342,0.9920987654320987,0.5885589118647357,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000027,West Midlands,Dudley,FYE 2009,8.0,2009,Dudley,1020,634,845700000.0,1047800000.0,1652681.3880126183,0.9920987654320987,0.4731015862885948,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000019,West Midlands,"Herefordshire, County of",FYE 2009,4.0,2009,"Herefordshire, County of",3344,2078,861300000.0,1130600000.0,544080.8469682387,0.9920987654320987,0.15575023330991286,Low,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000028,West Midlands,Sandwell,FYE 2009,5.0,2009,Sandwell,884,549,940000000.0,1206100000.0,2196903.460837887,0.9920987654320987,0.6288922473406426,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000051,West Midlands,Shropshire,FYE 2009,4.0,2009,Shropshire,5212,3239,1453600000.0,1896000000.0,585365.8536585366,0.9920987654320987,0.1675686045318474,Low,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000029,West Midlands,Solihull,FYE 2009,5.0,2009,Solihull,866,538,1120400000.0,1376300000.0,2558178.43866171,0.9920987654320987,0.732311918146255,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E10000028,West Midlands,Staffordshire,FYE 2009,4.0,2009,Staffordshire,6300,3915,4397800000.0,5647200000.0,1442452.1072796935,0.9920987654320987,0.41292071481483816,Low,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000021,West Midlands,Stoke-on-Trent,FYE 2009,5.0,2009,Stoke-on-Trent,871,541,693300000.0,849300000.0,1569870.6099815157,0.9920987654320987,0.44939592182569454,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000020,West Midlands,Telford and Wrekin,FYE 2009,1.0,2009,Telford and Wrekin,1026,638,654400000.0,811300000.0,1271630.0940438872,0.9920987654320987,0.36402068724687825,Low,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000030,West Midlands,Walsall,FYE 2009,6.0,2009,Walsall,862,536,688500000.0,884300000.0,1649813.4328358208,0.9920987654320987,0.47228059674191686,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E10000031,West Midlands,Warwickshire,FYE 2009,5.0,2009,Warwickshire,4123,2562,4373500000.0,5530700000.0,2158743.169398907,0.9920987654320987,0.6179683665830052,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000031,West Midlands,Wolverhampton,FYE 2009,3.0,2009,Wolverhampton,765,475,570900000.0,705700000.0,1485684.2105263157,0.9920987654320987,0.42529646780202746,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E10000034,West Midlands,Worcestershire,FYE 2009,5.0,2009,Worcestershire,4165,2588,3291900000.0,4158600000.0,1606877.8979907264,0.9920987654320987,0.45998974032476436,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E10000003,East of England,Cambridgeshire,FYE 2009,2.0,2009,Cambridgeshire,4715,2930,3455100000.0,4505200000.0,1537610.9215017066,0.9920987654320987,0.44016116556615525,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000012,East of England,Essex,FYE 2009,5.0,2009,Essex,8200,5095,6891300000.0,8755500000.0,1718449.460255152,0.9920987654320987,0.49192855410633124,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000015,East of England,Hertfordshire,FYE 2009,6.0,2009,Hertfordshire,4900,3045,5454200000.0,6812900000.0,2237405.582922824,0.9920987654320987,0.6404865076411597,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000032,East of England,Luton,FYE 2009,3.0,2009,Luton,463,288,397900000.0,481800000.0,1672916.6666666667,0.9920987654320987,0.47889419852448023,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000020,East of England,Norfolk,FYE 2009,3.0,2009,Norfolk,10085,6267,3925300000.0,5010100000.0,799441.5190681347,0.9920987654320987,0.2288505537482405,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000031,East of England,Peterborough,FYE 2009,2.0,2009,Peterborough,913,567,853000000.0,1066600000.0,1881128.7477954144,0.9920987654320987,0.5384976203218993,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000033,East of England,Southend-on-Sea,FYE 2009,8.0,2009,Southend-on-Sea,451,280,327400000.0,391900000.0,1399642.857142857,0.9920987654320987,0.40066600904126054,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000029,East of England,Suffolk,FYE 2009,4.0,2009,Suffolk,6959,4324,2758400000.0,3615600000.0,836170.2127659575,0.9920987654320987,0.23936462099482778,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000034,East of England,Thurrock,FYE 2009,5.0,2009,Thurrock,573,356,772800000.0,1004600000.0,2821910.112359551,0.9920987654320987,0.8078085468890976,High,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000002,London,Barking and Dagenham,FYE 2009,3.0,2009,Barking and Dagenham,333,207,323700000.0,405800000.0,1960386.4734299516,0.9920987654320987,0.5611861772302679,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000003,London,Barnet,FYE 2009,3.0,2009,Barnet,766,476,889700000.0,1087800000.0,2285294.117647059,0.9920987654320987,0.6541952248248851,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000004,London,Bexley,FYE 2009,3.0,2009,Bexley,542,337,516900000.0,641600000.0,1903857.5667655787,0.9920987654320987,0.5450040409709404,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
